PMID,Journal/Book,Publication_Year,DOI,Type,Subtype,Route,Sub-route,Size_(nm),Size details,Zeta_Potential_(mV),Shape,Coating,Coating details,Loading,Loading details,Core,,Dose_(mg/kg),Dose_other data,IC50,Delivery_Efficiency_(%ID/g),Distribution Half-life_(h),Elimination Half-life_(h),Tumor_model,Cancer_type,No._Days_dosing,Tumor_Vol_Reduction_(%),Off_target_1_accumulation_(%),Off_target_2_accumulation_(%),Off_target_3_accumulation_(%),Off_target_1_accumulation,Off_target_2_accumulation,Off_target_3_accumulation,Therapy,Study strategy,Imaging,Treated tumor,Control tumor,Tumor_Reduction_(%),Obs,Muscle,Heart,Liver,Spleen,Lung,Brain,Kidney,Bladder,Skin,Colon,Tumor,Ratio - Muscle,Ratio - Heart,Ratio - Liver,Ratio - Spleen,Ratio - Lung,Ratio - Brain,Ratio - Kidney,Ratio - Bladder,Ratio - Skin,Ratio - Colon,,,,,,,,,,,,,,,,,,,,,,,
32440551,Sci Adv,2020,10.1126/sciadv.aba1362,Inorganic,Silica,Systemic,IV,85,,0.016,Spherical,Glycosides,Hyaluronic acid,Drugs,FeCO-TPP prodrug,Silica,mesoporous silica,16.4,,Not available,Not available,Not available,Not available,Allograft orthotopic,Breast,3,64.22908109,Not available,Not available,Not available,Not available,Not available,Not available,Chemotherapy,Therapy,,711.48,1988.99,64.22908109,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
32393026,ACS Appl Mater Interfaces,2020,10.1021/acsami.0c06102,Inorganic,Silica,Systemic,IV,627.14,,-8.9,Other,Polymers,Magnesium silica + PEG,Drugs,DOX + NO precursor (BNN6),Other,yolk-shell upconverting NPs,15,,350 ug/mL,13.91,Not available,Not available,Xenograft heterotopic,Breast,3,91.81434599,203.3069734,159.0222861,18.1883537,Liver,Spleen,Lung,Laser irradiation + Chemotherapy,Therapy,,1.94,23.7,91.81434599,,,1.17,28.28,22.12,2.53,,0.95,,,,,13.91,0,8.411214953,203.3069734,159.0222861,18.1883537,0,6.829618979,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
31916740,ACS Appl Mater Interfaces,2020,10.1021/acsami.9b16934,Inorganic,Silica,Local,Intratumoral,Not available,UPS only - 80 nm,-34.1 (sDNA no Au NPs),Spherical,Nucleic acids,Mesoporous Silica + DNA hybridization of Au nanoparticles (sDNA + Au NPs),Drugs,Photosensitizer + DC50,Other,mesoporous silica-coated upconversion nanoparticles,5,,Not available,Not available,Not available,Not available,Xenograft heterotopic,Lung,1,97.50005889,509.6774194,148.3870968,109,Liver,Kidney,Stomach,Photodynamic therapy,Therapy,,31.84,1273.63,97.50005889,,,0.16,1.58,0.15,0.14,,0.46,,,0.34,,0.31,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
23873826,Small,2013,10.1002/smll.201301111,Inorganic,Silica,Local,Other,80,,3.78,Other,None,,Drugs,Doxurubicin,Silica,,Not available,2.5×105 MSN-Dox loaded HB1.F3.CD cells,0.3 uM,Not available,Not available,Not available,Xenograft orthotopic,Brain,1,Not available,,,,,,,Chemotherapy,Therapy,,,,#DIV/0!, PH-sensitive doxorubicin-loaded mesoporous silica nanoparticles loaded into HB1.F3.CD NSC line,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
20886481,Angew Chem Int Ed Engl,2010,10.1002/anie.201003142,Inorganic,Silica,Systemic,IV,125,DLS measurements,-9,Spherical,Polymers,PIL coated QDs followed by Pegylation,None,,Silica,,Not available,Concentrations in equal photoluminescence intensity,Not available,Not available,Not available,9.7,Xenograft orthotopic,Skin,1,Not available,,,,,,,,Diagnostic,Fluorescence,,,#DIV/0!,distinct emission wavelengths for simultaneous imaging of transport in vivo,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Allograft orthotopic,,,#DIV/0!,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,
